Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,Fire Alarm
-3.958,58.5,687.0,480.0,12719.0,19568.0,939.129,2.53,2.63,17.4,2.714,0.061,1
-3.954,58.56,707.0,480.0,12709.0,19556.0,939.121,2.51,2.61,17.26,2.692,0.061,1
-3.95,58.59,697.0,480.0,12713.0,19563.0,939.112,2.46,2.55,16.9,2.636,0.06,1
-3.946,58.62,693.0,480.0,12704.0,19559.0,939.12,2.45,2.54,16.85,2.628,0.059,1
-3.942,58.69,679.0,480.0,12715.0,19570.0,939.13,2.46,2.55,16.9,2.635,0.06,1
-3.938,58.72,688.0,480.0,12712.0,19578.0,939.128,2.51,2.61,17.3,2.697,0.061,1
-3.933,58.73,694.0,480.0,12704.0,19563.0,939.123,2.55,2.65,17.56,2.739,0.062,1
-3.929,58.73,690.0,480.0,12712.0,19567.0,939.122,2.59,2.69,17.84,2.783,0.063,1
-3.925,58.76,699.0,480.0,12703.0,19559.0,939.135,2.61,2.71,17.98,2.805,0.063,1
-3.921,58.83,699.0,480.0,12700.0,19556.0,939.138,2.61,2.71,17.93,2.796,0.063,1
-3.917,58.91,668.0,480.0,12721.0,19592.0,939.13,2.6,2.71,17.92,2.795,0.063,1
-3.912,58.2,673.0,480.0,12716.0,19586.0,939.131,2.6,2.7,17.88,2.788,0.063,1
-3.908,57.27,667.0,480.0,12708.0,19585.0,939.135,2.59,2.7,17.86,2.785,0.063,1
-3.904,56.39,672.0,480.0,12706.0,19591.0,939.128,2.62,2.72,18.03,2.812,0.064,1
-3.9,55.68,670.0,480.0,12698.0,19574.0,939.129,2.62,2.72,18.0,2.808,0.063,1
-3.895,55.06,675.0,480.0,12698.0,19568.0,939.14,2.6,2.71,17.93,2.795,0.063,1
-3.891,54.58,681.0,480.0,12698.0,19575.0,939.142,2.61,2.72,17.99,2.805,0.063,1
-3.887,54.14,680.0,480.0,12693.0,19568.0,939.148,2.66,2.76,18.28,2.851,0.064,1
-3.883,53.81,688.0,480.0,12690.0,19573.0,939.147,2.67,2.77,18.34,2.861,0.065,1
-3.878,53.54,687.0,480.0,12692.0,19567.0,939.151,2.64,2.74,18.16,2.832,0.064,1
-3.874,53.33,696.0,480.0,12691.0,19565.0,939.146,2.62,2.72,18.0,2.807,0.063,1
-3.87,53.07,689.0,480.0,12685.0,19562.0,939.159,2.6,2.7,17.89,2.789,0.063,1
-3.865,52.95,698.0,480.0,12680.0,19560.0,939.159,2.59,2.7,17.86,2.785,0.063,1
-3.861,52.77,695.0,480.0,12683.0,19563.0,939.153,2.58,2.68,17.76,2.769,0.063,1
-3.857,52.6,714.0,480.0,12674.0,19559.0,939.153,2.53,2.63,17.42,2.716,0.061,1
-3.852,52.5,694.0,480.0,12678.0,19562.0,939.161,2.53,2.63,17.44,2.719,0.061,1
-3.848,52.42,703.0,480.0,12680.0,19557.0,939.17,2.52,2.62,17.35,2.706,0.061,1
-3.844,52.3,711.0,480.0,12672.0,19558.0,939.176,2.5,2.6,17.22,2.685,0.061,1
-3.839,52.2,701.0,480.0,12674.0,19559.0,939.169,2.49,2.59,17.15,2.674,0.06,1
-3.835,52.11,699.0,480.0,12666.0,19554.0,939.153,2.48,2.58,17.1,2.667,0.06,1
-3.831,52.01,726.0,480.0,12667.0,19556.0,939.146,2.48,2.58,17.09,2.665,0.06,1
-3.826,51.95,732.0,480.0,12666.0,19554.0,939.141,2.48,2.57,17.05,2.658,0.06,1
-3.822,51.89,701.0,480.0,12666.0,19553.0,939.151,2.45,2.54,16.86,2.629,0.059,1
-3.817,51.84,747.0,480.0,12664.0,19551.0,939.161,2.44,2.53,16.76,2.614,0.059,1
-3.813,51.79,720.0,480.0,12658.0,19553.0,939.172,2.37,2.47,16.35,2.549,0.058,1
-3.809,51.68,720.0,480.0,12661.0,19558.0,939.152,2.36,2.45,16.26,2.535,0.057,1
-3.804,51.63,762.0,480.0,12646.0,19542.0,939.145,2.34,2.43,16.1,2.511,0.057,1
-3.8,51.6,791.0,480.0,12649.0,19549.0,939.145,2.32,2.41,15.99,2.493,0.056,1
-3.795,51.49,747.0,480.0,12646.0,19548.0,939.15,2.31,2.4,15.87,2.475,0.056,1
-3.791,51.44,791.0,480.0,12643.0,19534.0,939.161,2.29,2.38,15.78,2.461,0.056,1
-3.786,51.37,806.0,480.0,12627.0,19524.0,939.157,2.27,2.35,15.6,2.432,0.055,1
-3.782,52.02,873.0,480.0,12625.0,19521.0,939.149,2.21,2.3,15.22,2.373,0.054,1
-3.777,52.83,808.0,480.0,12634.0,19529.0,939.143,2.18,2.27,15.04,2.345,0.053,1
-3.773,53.55,845.0,480.0,12629.0,19519.0,939.141,2.16,2.24,14.87,2.319,0.052,1
-3.768,54.21,833.0,480.0,12638.0,19522.0,939.148,2.17,2.25,14.92,2.326,0.053,1
-3.764,54.71,820.0,480.0,12638.0,19519.0,939.154,2.2,2.29,15.14,2.361,0.053,1
-3.759,55.19,831.0,480.0,12642.0,19525.0,939.146,2.22,2.31,15.3,2.386,0.054,1
-3.755,55.58,806.0,480.0,12648.0,19532.0,939.145,2.28,2.37,15.67,2.444,0.055,1
-3.75,55.85,802.0,480.0,12654.0,19538.0,939.143,2.29,2.38,15.78,2.46,0.056,1
-3.746,56.11,756.0,480.0,12652.0,19529.0,939.145,2.31,2.4,15.92,2.483,0.056,1
-3.741,56.34,791.0,480.0,12653.0,19537.0,939.14,2.32,2.41,15.96,2.489,0.056,1
-3.737,56.53,812.0,480.0,12653.0,19537.0,939.135,2.33,2.42,16.04,2.502,0.057,1
-3.732,56.69,827.0,480.0,12651.0,19530.0,939.136,2.32,2.41,15.99,2.493,0.056,1
-3.728,56.84,766.0,480.0,12653.0,19535.0,939.13,2.34,2.43,16.11,2.513,0.057,1
-3.723,56.96,808.0,480.0,12651.0,19530.0,939.136,2.35,2.44,16.17,2.522,0.057,1
-3.719,57.1,795.0,480.0,12656.0,19539.0,939.143,2.34,2.44,16.14,2.517,0.057,1
-3.714,57.15,781.0,480.0,12652.0,19532.0,939.137,2.32,2.41,15.97,2.49,0.056,1
-3.709,57.28,787.0,480.0,12654.0,19537.0,939.138,2.26,2.34,15.52,2.42,0.055,1
-3.705,57.34,795.0,480.0,12653.0,19528.0,939.132,2.25,2.34,15.5,2.418,0.055,1
-3.7,57.43,779.0,480.0,12658.0,19540.0,939.13,2.26,2.35,15.54,2.423,0.055,1
-3.696,57.47,778.0,480.0,12658.0,19532.0,939.132,2.27,2.36,15.64,2.438,0.055,1
-3.691,57.57,822.0,480.0,12657.0,19527.0,939.132,2.26,2.35,15.59,2.43,0.055,1
-3.686,57.63,806.0,480.0,12655.0,19527.0,939.131,2.26,2.35,15.56,2.426,0.055,1
-3.682,57.67,791.0,480.0,12658.0,19529.0,939.135,2.28,2.37,15.67,2.443,0.055,1
-3.677,57.74,806.0,480.0,12658.0,19529.0,939.143,2.26,2.35,15.59,2.431,0.055,1
-3.672,57.8,799.0,480.0,12667.0,19529.0,939.138,2.28,2.37,15.68,2.446,0.055,1
-3.668,57.8,783.0,480.0,12670.0,19528.0,939.137,2.31,2.4,15.89,2.478,0.056,1
-3.663,57.82,802.0,480.0,12679.0,19532.0,939.149,2.32,2.41,15.97,2.49,0.056,1
-3.658,57.86,816.0,480.0,12687.0,19536.0,939.136,2.35,2.45,16.2,2.526,0.057,1
-3.654,57.87,774.0,480.0,12686.0,19532.0,939.135,2.37,2.46,16.29,2.541,0.057,1
-3.649,57.96,693.0,480.0,12713.0,19561.0,939.136,2.43,2.53,16.74,2.611,0.059,1
-3.644,57.22,689.0,480.0,12716.0,19567.0,939.133,2.46,2.55,16.9,2.635,0.06,1
-3.639,56.3,694.0,480.0,12722.0,19568.0,939.144,2.51,2.61,17.28,2.695,0.061,1
-3.635,55.44,690.0,480.0,12727.0,19564.0,939.142,2.56,2.66,17.59,2.743,0.062,1
-3.63,54.75,686.0,480.0,12730.0,19567.0,939.153,2.66,2.76,18.28,2.85,0.064,1
-3.625,54.14,689.0,480.0,12734.0,19562.0,939.157,2.71,2.82,18.68,2.913,0.066,1
-3.62,53.61,694.0,480.0,12736.0,19563.0,939.163,2.75,2.86,18.92,2.95,0.067,1
-3.616,53.19,686.0,480.0,12735.0,19573.0,939.158,2.77,2.88,19.06,2.973,0.067,1
-3.611,52.84,692.0,480.0,12733.0,19566.0,939.158,2.78,2.89,19.12,2.981,0.067,1
-3.606,52.55,692.0,480.0,12732.0,19563.0,939.16,2.84,2.95,19.54,3.047,0.069,1
-3.601,52.35,695.0,480.0,12729.0,19559.0,939.164,2.87,2.98,19.74,3.079,0.07,1
-3.597,52.13,689.0,480.0,12734.0,19564.0,939.165,2.9,3.01,19.96,3.113,0.07,1
-3.592,51.93,697.0,480.0,12729.0,19559.0,939.159,2.96,3.07,20.36,3.175,0.072,1
-3.587,51.78,699.0,480.0,12727.0,19552.0,939.16,3.09,3.21,21.27,3.317,0.075,1
-3.582,51.66,696.0,480.0,12729.0,19558.0,939.164,3.15,3.27,21.66,3.377,0.076,1
-3.577,51.52,701.0,480.0,12728.0,19562.0,939.17,3.22,3.34,22.15,3.454,0.07799999999999999,1
-3.572,51.43,697.0,480.0,12736.0,19564.0,939.161,3.26,3.39,22.43,3.498,0.07799999999999999,1
-3.568,51.36,693.0,480.0,12733.0,19568.0,939.161,3.27,3.4,22.51,3.511,0.07799999999999999,1
-3.563,51.31,701.0,480.0,12731.0,19560.0,939.165,3.28,3.41,22.56,3.518,0.07799999999999999,1
-3.558,51.24,687.0,480.0,12737.0,19565.0,939.173,3.26,3.38,22.41,3.495,0.07799999999999999,1
-3.553,51.19,682.0,480.0,12738.0,19567.0,939.175,3.22,3.35,22.16,3.456,0.07799999999999999,1
-3.548,51.11,705.0,480.0,12737.0,19559.0,939.163,3.12,3.25,21.5,3.352,0.076,1
-3.543,51.05,691.0,480.0,12744.0,19563.0,939.166,3.09,3.21,21.27,3.317,0.075,1
-3.538,51.05,689.0,480.0,12741.0,19569.0,939.157,3.03,3.15,20.87,3.255,0.074,1
-3.533,51.01,686.0,480.0,12744.0,19569.0,939.16,3.02,3.14,20.8,3.243,0.073,1
-3.529,50.98,688.0,480.0,12747.0,19570.0,939.156,3.03,3.15,20.84,3.249,0.073,1
-3.524,50.96,694.0,480.0,12743.0,19560.0,939.143,3.05,3.17,20.97,3.27,0.074,1
-3.519,50.95,687.0,480.0,12747.0,19570.0,939.145,3.08,3.2,21.17,3.301,0.075,1
-3.514,50.95,694.0,480.0,12746.0,19564.0,939.15,3.11,3.23,21.41,3.338,0.075,1
-3.509,50.9,694.0,480.0,12749.0,19569.0,939.147,3.1,3.22,21.34,3.328,0.075,1
-3.504,50.86,770.0,480.0,12730.0,19545.0,939.152,3.09,3.21,21.25,3.314,0.075,1
-3.499,51.55,760.0,480.0,12731.0,19544.0,939.157,3.08,3.2,21.19,3.304,0.075,1
-3.494,52.42,732.0,480.0,12732.0,19542.0,939.151,3.03,3.15,20.88,3.257,0.074,1
-3.489,53.11,747.0,480.0,12733.0,19547.0,939.145,3.0,3.11,20.61,3.215,0.073,1
-3.484,53.79,745.0,480.0,12728.0,19529.0,939.15,2.91,3.02,20.03,3.124,0.071,1
-3.479,54.33,755.0,480.0,12735.0,19547.0,939.153,2.87,2.98,19.77,3.083,0.07,1
-3.474,54.79,699.0,480.0,12741.0,19553.0,939.16,2.82,2.93,19.42,3.029,0.068,1
-3.469,55.19,718.0,480.0,12737.0,19551.0,939.172,2.79,2.9,19.2,2.995,0.068,1
-3.464,55.51,747.0,480.0,12742.0,19548.0,939.17,2.76,2.87,19.0,2.963,0.067,1
-3.459,55.83,743.0,480.0,12740.0,19548.0,939.167,2.75,2.85,18.9,2.947,0.067,1
-3.454,56.08,722.0,480.0,12743.0,19555.0,939.168,2.69,2.79,18.51,2.886,0.065,1
-3.449,56.3,720.0,480.0,12746.0,19549.0,939.158,2.64,2.75,18.2,2.838,0.064,1
-3.444,56.45,728.0,480.0,12742.0,19543.0,939.16,2.61,2.71,17.97,2.801,0.063,1
-3.439,56.64,772.0,480.0,12749.0,19545.0,939.166,2.58,2.68,17.78,2.772,0.063,1
-3.434,56.85,735.0,480.0,12753.0,19549.0,939.169,2.57,2.67,17.7,2.76,0.062,1
-3.428,56.96,737.0,480.0,12750.0,19554.0,939.166,2.55,2.65,17.56,2.739,0.062,1
-3.423,57.09,722.0,480.0,12750.0,19546.0,939.167,2.52,2.62,17.36,2.707,0.061,1
-3.418,57.22,732.0,480.0,12750.0,19548.0,939.164,2.5,2.6,17.23,2.687,0.061,1
-3.413,57.31,753.0,480.0,12751.0,19558.0,939.168,2.5,2.59,17.18,2.679,0.061,1
-3.408,57.45,730.0,480.0,12748.0,19550.0,939.153,2.5,2.6,17.23,2.686,0.061,1
-3.403,57.53,707.0,480.0,12753.0,19558.0,939.145,2.48,2.58,17.07,2.662,0.06,1
-3.398,57.61,712.0,480.0,12749.0,19555.0,939.148,2.45,2.54,16.83,2.624,0.059,1
-3.393,57.68,737.0,480.0,12748.0,19545.0,939.15,2.43,2.52,16.7,2.604,0.059,1
-3.387,57.71,745.0,480.0,12749.0,19536.0,939.156,2.46,2.55,16.9,2.636,0.06,1
-3.382,57.75,737.0,480.0,12751.0,19542.0,939.151,2.48,2.58,17.07,2.662,0.06,1
-3.377,57.8,732.0,480.0,12749.0,19538.0,939.147,2.48,2.58,17.08,2.664,0.06,1
-3.372,57.78,707.0,480.0,12758.0,19549.0,939.145,2.47,2.57,17.01,2.652,0.06,1
-3.367,57.83,718.0,480.0,12756.0,19544.0,939.14,2.45,2.55,16.9,2.635,0.06,1
-3.362,57.82,751.0,480.0,12757.0,19552.0,939.146,2.43,2.52,16.71,2.605,0.059,1
-3.356,57.86,747.0,480.0,12757.0,19544.0,939.147,2.42,2.51,16.66,2.597,0.059,1
-3.351,57.91,687.0,480.0,12776.0,19580.0,939.151,2.39,2.48,16.42,2.561,0.058,1
-3.346,57.17,681.0,480.0,12778.0,19571.0,939.15,2.36,2.45,16.22,2.529,0.057,1
-3.341,56.24,689.0,480.0,12774.0,19563.0,939.138,2.35,2.44,16.14,2.517,0.057,1
-3.335,55.41,690.0,480.0,12774.0,19569.0,939.135,2.35,2.44,16.17,2.522,0.057,1
-3.33,54.7,689.0,480.0,12779.0,19566.0,939.131,2.4,2.49,16.53,2.577,0.058,1
-3.325,54.11,690.0,480.0,12784.0,19568.0,939.125,2.43,2.52,16.71,2.605,0.059,1
-3.32,53.61,695.0,480.0,12779.0,19561.0,939.125,2.47,2.57,17.02,2.654,0.06,1
-3.314,53.23,694.0,480.0,12778.0,19559.0,939.126,2.52,2.61,17.32,2.7,0.061,1
-3.309,52.9,693.0,480.0,12779.0,19563.0,939.139,2.57,2.67,17.69,2.759,0.062,1
-3.304,52.6,696.0,480.0,12775.0,19553.0,939.138,2.58,2.69,17.79,2.774,0.063,1
-3.298,52.34,694.0,480.0,12775.0,19566.0,939.135,2.59,2.69,17.83,2.78,0.063,1
-3.293,52.1,695.0,480.0,12773.0,19566.0,939.13,2.6,2.7,17.88,2.788,0.063,1
-3.288,51.92,716.0,480.0,12767.0,19547.0,939.132,2.58,2.69,17.79,2.774,0.063,1
-3.283,51.74,712.0,480.0,12777.0,19563.0,939.124,2.58,2.68,17.77,2.772,0.063,1
-3.277,51.57,696.0,480.0,12775.0,19557.0,939.113,2.56,2.65,17.59,2.743,0.062,1
-3.272,51.45,707.0,480.0,12776.0,19562.0,939.121,2.53,2.63,17.44,2.719,0.061,1
-3.266,51.33,695.0,480.0,12771.0,19564.0,939.112,2.46,2.56,16.96,2.645,0.06,1
-3.261,51.2,712.0,480.0,12767.0,19554.0,939.116,2.47,2.56,16.97,2.647,0.06,1
-3.256,51.11,772.0,480.0,12764.0,19551.0,939.119,2.47,2.56,16.98,2.648,0.06,1
-3.25,50.99,696.0,480.0,12765.0,19561.0,939.125,2.45,2.54,16.84,2.626,0.059,1
-3.245,50.98,696.0,480.0,12766.0,19556.0,939.122,2.41,2.51,16.6,2.589,0.058,1
-3.24,50.91,707.0,480.0,12770.0,19556.0,939.141,2.34,2.44,16.13,2.516,0.057,1
-3.234,50.84,695.0,480.0,12768.0,19561.0,939.145,2.31,2.4,15.9,2.479,0.056,1
-3.229,50.73,695.0,480.0,12766.0,19554.0,939.151,2.24,2.33,15.44,2.408,0.054,1
-3.223,50.75,695.0,480.0,12773.0,19560.0,939.153,2.21,2.3,15.22,2.374,0.054,1
-3.218,50.65,695.0,480.0,12768.0,19565.0,939.141,2.21,2.3,15.21,2.371,0.054,1
-3.212,50.62,696.0,480.0,12767.0,19556.0,939.144,2.2,2.29,15.14,2.361,0.053,1
-3.207,50.65,698.0,480.0,12770.0,19559.0,939.152,2.18,2.27,15.01,2.341,0.053,1
-3.202,50.61,741.0,480.0,12764.0,19554.0,939.147,2.19,2.28,15.09,2.353,0.053,1
-3.196,50.55,696.0,480.0,12770.0,19561.0,939.132,2.25,2.34,15.5,2.417,0.055,1
-3.191,50.46,755.0,480.0,12754.0,19532.0,939.126,2.27,2.35,15.59,2.431,0.055,1
-3.185,51.14,783.0,480.0,12749.0,19536.0,939.121,2.27,2.36,15.64,2.438,0.055,1
-3.18,52.02,787.0,480.0,12744.0,19525.0,939.122,2.27,2.36,15.64,2.439,0.055,1
-3.174,52.8,793.0,480.0,12754.0,19542.0,939.123,2.33,2.43,16.07,2.506,0.057,1
-3.169,53.42,779.0,480.0,12755.0,19541.0,939.123,2.37,2.46,16.28,2.539,0.057,1
-3.163,53.98,774.0,480.0,12756.0,19539.0,939.118,2.45,2.54,16.84,2.626,0.059,1
-3.158,54.4,802.0,480.0,12758.0,19537.0,939.113,2.48,2.58,17.08,2.663,0.06,1
-3.152,54.81,770.0,480.0,12758.0,19545.0,939.096,2.53,2.63,17.42,2.716,0.061,1
-3.146,55.11,799.0,480.0,12756.0,19541.0,939.113,2.54,2.64,17.48,2.726,0.062,1
-3.141,55.4,735.0,480.0,12761.0,19539.0,939.115,2.55,2.65,17.56,2.739,0.062,1
-3.135,55.6,793.0,480.0,12760.0,19545.0,939.124,2.55,2.65,17.57,2.74,0.062,1
-3.13,55.81,795.0,480.0,12754.0,19538.0,939.126,2.53,2.63,17.42,2.716,0.061,1
-3.124,55.98,747.0,480.0,12763.0,19541.0,939.129,2.5,2.6,17.19,2.681,0.061,1
-3.119,56.13,770.0,480.0,12761.0,19533.0,939.128,2.5,2.6,17.2,2.682,0.061,1
-3.113,56.28,799.0,480.0,12761.0,19535.0,939.13,2.48,2.58,17.07,2.662,0.06,1
-3.107,56.41,732.0,480.0,12767.0,19543.0,939.115,2.48,2.57,17.05,2.659,0.06,1
-3.102,56.52,774.0,480.0,12770.0,19541.0,939.127,2.49,2.59,17.14,2.673,0.06,1
-3.096,56.68,739.0,480.0,12764.0,19539.0,939.119,2.51,2.61,17.31,2.699,0.061,1
-3.09,56.79,781.0,480.0,12761.0,19537.0,939.119,2.54,2.64,17.48,2.727,0.062,1
-3.085,56.86,768.0,480.0,12765.0,19534.0,939.117,2.55,2.65,17.52,2.732,0.062,1
-3.079,56.98,793.0,480.0,12763.0,19534.0,939.122,2.56,2.66,17.61,2.746,0.062,1
-3.073,57.1,785.0,480.0,12761.0,19529.0,939.128,2.58,2.68,17.76,2.769,0.063,1
-3.068,57.2,801.0,480.0,12759.0,19531.0,939.126,2.62,2.72,18.0,2.807,0.063,1
-3.062,57.26,774.0,480.0,12766.0,19535.0,939.134,2.63,2.73,18.1,2.823,0.064,1
-3.056,57.36,799.0,480.0,12767.0,19536.0,939.134,2.62,2.72,18.03,2.811,0.063,1
-3.051,57.45,801.0,480.0,12769.0,19537.0,939.127,2.6,2.7,17.89,2.789,0.063,1
-3.045,57.49,764.0,480.0,12767.0,19542.0,939.131,2.58,2.68,17.75,2.767,0.063,1
-3.039,57.6,785.0,480.0,12761.0,19535.0,939.129,2.56,2.66,17.61,2.746,0.062,1
-3.034,57.63,793.0,480.0,12762.0,19533.0,939.138,2.54,2.63,17.45,2.721,0.061,1
-3.028,57.73,753.0,480.0,12769.0,19538.0,939.142,2.53,2.63,17.44,2.72,0.061,1
-3.022,57.81,766.0,480.0,12777.0,19546.0,939.156,2.55,2.65,17.56,2.738,0.062,1
-3.016,57.06,707.0,480.0,12778.0,19551.0,939.163,2.57,2.67,17.67,2.756,0.062,1
-3.011,56.18,770.0,480.0,12777.0,19544.0,939.168,2.61,2.71,17.93,2.796,0.063,1
-3.005,55.38,760.0,480.0,12776.0,19542.0,939.161,2.62,2.72,18.04,2.813,0.064,1
-2.999,54.66,751.0,480.0,12778.0,19552.0,939.151,2.62,2.72,18.05,2.814,0.064,1
-2.993,54.1,756.0,480.0,12782.0,19546.0,939.148,2.6,2.71,17.93,2.795,0.063,1
-2.987,53.61,716.0,480.0,12772.0,19548.0,939.13,2.58,2.68,17.77,2.771,0.063,1
-2.982,53.25,758.0,480.0,12770.0,19536.0,939.136,2.55,2.65,17.55,2.736,0.062,1
-2.976,52.96,722.0,480.0,12775.0,19544.0,939.141,2.57,2.67,17.7,2.76,0.062,1
-2.97,52.65,751.0,480.0,12774.0,19529.0,939.147,2.59,2.69,17.79,2.775,0.063,1
-2.964,52.48,778.0,480.0,12774.0,19538.0,939.133,2.6,2.71,17.93,2.796,0.063,1
-2.958,52.3,762.0,480.0,12773.0,19542.0,939.135,2.6,2.7,17.92,2.794,0.063,1
-2.952,52.11,755.0,480.0,12778.0,19533.0,939.136,2.59,2.69,17.8,2.775,0.063,1
-2.947,51.97,785.0,480.0,12772.0,19536.0,939.129,2.57,2.67,17.69,2.759,0.062,1
-2.941,51.83,793.0,480.0,12771.0,19541.0,939.123,2.59,2.69,17.85,2.783,0.063,1
-2.935,51.74,825.0,480.0,12767.0,19529.0,939.135,2.62,2.72,18.0,2.807,0.063,1
-2.929,51.59,764.0,480.0,12771.0,19535.0,939.132,2.65,2.75,18.23,2.842,0.064,1
-2.923,51.51,791.0,480.0,12772.0,19542.0,939.131,2.65,2.75,18.22,2.842,0.064,1
-2.917,51.44,781.0,480.0,12772.0,19534.0,939.129,2.59,2.69,17.85,2.783,0.063,1
-2.911,51.36,818.0,480.0,12769.0,19530.0,939.122,2.56,2.66,17.63,2.749,0.062,1
-2.905,51.24,804.0,480.0,12772.0,19535.0,939.116,2.5,2.6,17.23,2.687,0.061,1
-2.899,51.19,843.0,480.0,12764.0,19524.0,939.121,2.48,2.58,17.06,2.661,0.06,1
-2.893,51.13,797.0,480.0,12770.0,19533.0,939.128,2.48,2.57,17.05,2.658,0.06,1
-2.887,51.1,806.0,480.0,12768.0,19528.0,939.125,2.47,2.57,17.02,2.654,0.06,1
-2.881,51.02,808.0,480.0,12774.0,19533.0,939.12,2.45,2.55,16.87,2.631,0.059,1
-2.875,50.98,806.0,480.0,12777.0,19527.0,939.124,2.44,2.54,16.82,2.624,0.059,1
-2.869,50.92,804.0,480.0,12771.0,19525.0,939.121,2.46,2.55,16.91,2.636,0.06,1
-2.864,50.92,835.0,480.0,12776.0,19533.0,939.116,2.46,2.56,16.96,2.645,0.06,1
-2.857,50.84,818.0,480.0,12772.0,19530.0,939.119,2.43,2.52,16.72,2.607,0.059,1
-2.851,50.81,845.0,480.0,12770.0,19523.0,939.112,2.4,2.49,16.5,2.574,0.058,1
-2.845,50.78,875.0,480.0,12760.0,19514.0,939.119,2.34,2.43,16.12,2.514,0.057,1
-2.839,51.44,906.0,480.0,12751.0,19498.0,939.129,2.33,2.42,16.04,2.502,0.057,1
-2.833,52.33,868.0,480.0,12760.0,19517.0,939.122,2.29,2.38,15.78,2.46,0.056,1
-2.827,53.06,927.0,480.0,12756.0,19497.0,939.12,2.27,2.36,15.65,2.44,0.055,1
-2.821,53.72,864.0,480.0,12763.0,19512.0,939.13,2.27,2.36,15.64,2.438,0.055,1
-2.815,54.28,879.0,480.0,12764.0,19518.0,939.127,2.33,2.42,16.02,2.499,0.056,1
-2.809,54.76,891.0,480.0,12756.0,19506.0,939.127,2.35,2.44,16.18,2.524,0.057,1
-2.803,55.13,885.0,480.0,12763.0,19510.0,939.13,2.35,2.44,16.16,2.519,0.057,1
-2.797,55.47,870.0,480.0,12763.0,19516.0,939.13,2.33,2.42,16.01,2.496,0.056,1
-2.791,55.72,847.0,480.0,12768.0,19509.0,939.128,2.31,2.4,15.88,2.476,0.056,1
-2.785,55.94,892.0,480.0,12761.0,19515.0,939.142,2.31,2.4,15.87,2.474,0.056,1
-2.779,56.19,896.0,480.0,12763.0,19513.0,939.134,2.29,2.38,15.78,2.461,0.056,1
-2.773,56.38,856.0,480.0,12765.0,19517.0,939.129,2.3,2.39,15.83,2.468,0.056,1
-2.766,56.52,833.0,480.0,12770.0,19522.0,939.136,2.26,2.35,15.59,2.431,0.055,1
-2.76,56.62,864.0,480.0,12763.0,19518.0,939.131,2.24,2.32,15.4,2.401,0.054,1
-2.754,56.76,868.0,480.0,12766.0,19518.0,939.134,2.19,2.28,15.07,2.35,0.053,1
-2.748,56.86,843.0,480.0,12771.0,19520.0,939.137,2.16,2.25,14.88,2.321,0.052,1
-2.742,56.95,889.0,480.0,12767.0,19510.0,939.138,2.1,2.19,14.48,2.259,0.051,1
-2.736,57.04,818.0,480.0,12768.0,19523.0,939.144,2.09,2.17,14.37,2.241,0.051,1
-2.729,57.16,915.0,480.0,12772.0,19515.0,939.14,2.08,2.16,14.33,2.235,0.05,1
-2.723,57.21,881.0,480.0,12768.0,19513.0,939.146,2.07,2.16,14.28,2.227,0.05,1
-2.717,57.3,848.0,480.0,12768.0,19518.0,939.149,2.06,2.14,14.2,2.214,0.05,1
-2.711,57.37,856.0,480.0,12774.0,19525.0,939.139,2.03,2.11,14.0,2.184,0.049,1
-2.705,57.46,892.0,480.0,12763.0,19513.0,939.132,2.04,2.12,14.06,2.193,0.05,1
-2.698,57.51,852.0,480.0,12765.0,19514.0,939.13,2.05,2.13,14.09,2.196,0.05,1
-2.692,57.49,868.0,480.0,12759.0,19513.0,939.135,2.07,2.15,14.27,2.224,0.05,1
-2.686,57.55,852.0,480.0,12766.0,19516.0,939.135,2.14,2.23,14.74,2.299,0.052,1
-2.68,57.56,841.0,480.0,12765.0,19513.0,939.122,2.17,2.25,14.92,2.327,0.053,1
-2.673,57.62,870.0,480.0,12759.0,19511.0,939.128,2.19,2.28,15.11,2.356,0.053,1
-2.667,57.64,847.0,480.0,12767.0,19513.0,939.124,2.21,2.3,15.23,2.374,0.054,1
-2.661,57.72,772.0,480.0,12781.0,19535.0,939.127,2.22,2.3,15.26,2.38,0.054,1
-2.654,56.97,760.0,480.0,12783.0,19540.0,939.126,2.22,2.3,15.25,2.378,0.054,1
-2.648,56.04,778.0,480.0,12780.0,19543.0,939.126,2.26,2.35,15.54,2.423,0.055,1
-2.642,55.23,768.0,480.0,12777.0,19542.0,939.116,2.27,2.36,15.63,2.437,0.055,1
-2.635,54.55,806.0,480.0,12771.0,19534.0,939.128,2.28,2.37,15.7,2.448,0.055,1
-2.629,53.92,793.0,480.0,12771.0,19530.0,939.107,2.28,2.37,15.7,2.448,0.055,1
-2.623,53.45,808.0,480.0,12764.0,19522.0,939.111,2.23,2.32,15.35,2.394,0.054,1
-2.616,53.1,831.0,480.0,12771.0,19529.0,939.116,2.21,2.3,15.21,2.371,0.054,1
-2.61,52.75,837.0,480.0,12761.0,19524.0,939.12,2.19,2.28,15.1,2.354,0.053,1
-2.604,52.52,824.0,480.0,12767.0,19525.0,939.131,2.19,2.27,15.05,2.347,0.053,1
-2.597,52.28,843.0,480.0,12767.0,19525.0,939.123,2.19,2.28,15.07,2.35,0.053,1
