Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,TVOC_eCO2_ratio,Temperature[C]_25th_percentile,Temperature[C]_50th_percentile,Temperature[C]_75th_percentile,Humidity[%]_25th_percentile,Humidity[%]_50th_percentile,Humidity[%]_75th_percentile,TVOC[ppb]_25th_percentile,TVOC[ppb]_50th_percentile,TVOC[ppb]_75th_percentile,eCO2[ppm]_25th_percentile,eCO2[ppm]_50th_percentile,eCO2[ppm]_75th_percentile
16.661,48.15,1189.0,400.0,12932.0,19434.0,938.714,1.85,1.92,12.72,1.983,0.045,2.9725,0,0,1,0,1,1,0,0,0,1,1,1
16.073,50.1,71.0,400.0,13200.0,20103.0,939.64,0.95,0.99,6.55,1.021,0.023,0.1775,0,0,1,0,1,1,1,1,1,1,1,1
26.37,45.84,147.0,424.0,12776.0,20562.0,937.4915,1.88,1.95,12.92,2.015,0.046,0.3466981132075472,0,0,0,1,1,1,0,1,1,0,0,1
20.709,49.78,1178.0,400.0,12924.0,19435.0,938.711,1.6,1.67,11.04,1.721,0.039,2.945,0,0,1,0,1,1,0,0,1,1,1,1
26.162,51.72,9.0,400.0,12881.0,19846.0,939.838,0.25,0.26,1.72,0.269,0.006,0.0225,0,0,0,0,0,1,1,1,1,1,1,1
-17.328,53.89,1360.0,413.0,12972.0,19381.0,938.695,1.79,1.86,12.3,1.918,0.043,3.2929782082324457,1,1,1,0,0,0,0,0,0,0,0,1
-4.577,54.4,330.0,400.0,13091.0,19924.0,939.373,0.27,0.28,1.88,0.293,0.007,0.825,1,1,1,0,0,0,0,1,1,1,1,1
16.78,46.91,1130.0,480.0,12847.0,19444.0,938.891,1.63,1.69,11.19,1.745,0.039,2.3541666666666665,0,0,1,1,1,1,0,0,1,0,0,0
10.766,50.1,130.0,400.0,13177.0,20035.0,939.65,0.95,0.98,6.51,1.016,0.023,0.325,0,1,1,0,1,1,0,1,1,1,1,1
28.8,41.45,128.0,413.0,12783.0,20592.0,937.4915,1.94,2.02,13.35,2.082,0.047,0.3099273607748184,0,0,0,1,1,1,0,1,1,0,0,1
23.495,54.03,53.0,400.0,13130.0,20004.0,939.619,0.79,0.82,5.46,0.851,0.019,0.1325,0,0,0,0,0,0,1,1,1,1,1,1
16.945,53.24,1153.0,404.0,12900.0,19440.0,938.688,1.33,1.38,9.13,1.424,0.032,2.853960396039604,0,0,1,0,0,1,0,0,1,0,0,1
-4.659,56.14,261.0,400.0,13124.0,19995.0,939.525,0.45,0.47,3.09,0.481,0.011,0.6525,1,1,1,0,0,0,0,1,1,1,1,1
-18.467,47.84,1356.0,400.0,12977.0,19389.0,938.709,1.68,1.74,11.54,1.8,0.041,3.39,1,1,1,0,1,1,0,0,0,1,1,1
-3.463,47.43,1321.0,400.0,12956.0,19404.0,938.714,1.7,1.76,11.67,1.819,0.041,3.3025,0,1,1,1,1,1,0,0,0,1,1,1
12.941,48.64,117.0,400.0,13170.0,20058.0,939.635,1.01,1.05,6.95,1.083,0.024,0.2925,0,1,1,0,1,1,1,1,1,1,1,1
5.623,60.11,314.0,400.0,13115.0,19894.0,939.694,1.35,1.4,9.3,1.45,0.033,0.785,0,1,1,0,0,0,0,1,1,1,1,1
-4.134,56.71,310.0,400.0,13111.0,19959.0,939.397,0.29,0.3,2.01,0.314,0.007,0.775,0,1,1,0,0,0,0,1,1,1,1,1
20.724,53.05,1134.0,480.0,12824.0,19455.0,938.932,1.81,1.88,12.47,1.944,0.044,2.3625,0,0,1,0,0,1,0,0,1,0,0,0
27.12,43.19,120.0,441.0,12766.0,20635.0,937.562,2.16,2.24,14.87,2.319,0.052,0.272108843537415,0,0,0,1,1,1,1,1,1,0,0,0
-2.648,52.52,1348.0,415.0,12948.0,19386.0,938.716,1.86,1.93,12.77,1.992,0.045,3.248192771084337,0,1,1,0,0,1,0,0,0,0,0,1
20.836,53.03,1134.0,480.0,12833.0,19455.0,938.911,1.67,1.74,11.52,1.797,0.041,2.3625,0,0,1,0,0,1,0,0,1,0,0,0
28.86,42.3,189.0,432.0,12765.0,20529.0,937.4915,1.67,1.74,11.51,1.795,0.041,0.4375,0,0,0,1,1,1,0,1,1,0,0,1
16.723,53.65,1101.0,400.0,12903.0,19449.0,938.724,1.46,1.51,10.02,1.563,0.035,2.7525,0,0,1,0,0,0,0,0,1,1,1,1
20.099,52.69,1184.0,406.0,12911.0,19427.0,938.726,1.76,1.83,12.12,1.89,0.043,2.916256157635468,0,0,1,0,0,1,0,0,1,0,0,1
25.92,47.53,119.0,408.0,12776.0,20595.0,937.4915,1.96,2.04,13.5,2.106,0.048,0.2916666666666667,0,0,0,1,1,1,1,1,1,0,0,1
13.628,53.29,1109.0,449.0,12866.0,19448.0,938.822,2.03,2.11,13.99,2.181,0.049,2.469933184855234,0,0,1,0,0,1,0,0,1,0,0,0
-7.352,55.18,202.0,400.0,13155.0,20074.0,939.634,0.81,0.84,5.54,0.864,0.02,0.505,1,1,1,0,0,0,0,1,1,1,1,1
14.591,54.26,1331.0,423.0,12986.0,19393.0,938.857,1.61,1.68,11.1,1.731,0.039,3.1465721040189125,0,0,1,0,0,0,0,0,0,0,0,1
-0.621,53.28,140.0,400.0,13218.0,20072.0,939.633,2.1,2.18,14.43,2.25,0.051,0.35,0,1,1,0,0,1,0,1,1,1,1,1
26.67,44.19,151.0,431.0,12776.0,20578.0,937.4915,1.53,1.59,10.52,1.64,0.037,0.3503480278422274,0,0,0,1,1,1,0,1,1,0,0,1
26.0,47.37,122.0,411.0,12785.0,20603.0,937.4915,1.61,1.67,11.05,1.723,0.039,0.2968369829683698,0,0,0,1,1,1,1,1,1,0,0,1
-21.585,53.04,1389.0,413.0,12965.0,19391.0,938.745,1.89,1.96,12.98,2.023,0.046,3.36319612590799,1,1,1,0,0,1,0,0,0,0,0,1
-9.176,54.74,22.0,400.0,13255.0,20213.0,939.71,2.27,2.36,15.64,2.439,0.055,0.055,1,1,1,0,0,0,1,1,1,1,1,1
13.518,47.54,1145.0,400.0,12892.0,19442.0,938.756,1.76,1.83,12.1,1.887,0.043,2.8625,0,1,1,1,1,1,0,0,1,1,1,1
25.99,47.33,67.0,400.0,12788.0,20665.0,937.4915,2.35,2.44,16.17,2.521,0.057,0.1675,0,0,0,1,1,1,1,1,1,1,1,1
2.475,47.83,229.0,400.0,13158.0,19980.0,939.683,1.79,1.86,12.33,1.923,0.043,0.5725,0,1,1,0,1,1,0,1,1,1,1,1
20.035,47.4,0.0,400.0,13226.0,20178.0,939.61,1.22,1.27,8.39,1.309,0.03,0.0,0,0,1,1,1,1,1,1,1,1,1,1
9.443,50.79,204.0,400.0,13137.0,19969.0,939.629,1.42,1.48,9.79,1.527,0.034,0.51,0,1,1,0,0,1,0,1,1,1,1,1
-9.181,53.5,51.0,400.0,13245.0,20207.0,939.707,2.39,2.49,16.47,2.569,0.058,0.1275,1,1,1,0,0,0,1,1,1,1,1,1
13.523,50.25,1237.0,400.0,12941.0,19418.0,938.725,1.84,1.91,12.68,1.977,0.045,3.0925,0,0,1,0,1,1,0,0,0,1,1,1
17.519,49.93,1101.0,480.0,12810.0,19456.0,938.993,1.97,2.05,13.56,2.114,0.048,2.29375,0,0,1,0,1,1,0,0,1,0,0,0
8.897,53.95,1078.0,480.0,12798.0,19451.0,939.068,2.0,2.08,13.8,2.152,0.049,2.245833333333333,0,1,1,0,0,0,0,0,1,0,0,0
-9.275,48.63,16.0,400.0,13258.0,20214.0,939.73,2.41,2.5,16.57,2.584,0.058,0.04,1,1,1,0,1,1,1,1,1,1,1,1
41.42,39.165000000000006,1797.0,400.0,13462.0,20212.0,937.4915,0.76,0.79,5.25,0.819,0.018,4.4925,0,0,0,1,1,1,0,0,0,1,1,1
28.7,61.47,2296.0,400.0,13381.0,20046.0,937.4915,0.91,0.95,6.28,0.979,0.022,5.74,0,0,0,0,0,0,0,0,0,1,1,1
20.571,46.83,1050.0,480.0,12837.0,19467.0,938.972,2.04,2.12,14.03,2.188,0.049,2.1875,0,0,1,1,1,1,0,0,1,0,0,0
12.186,47.2,1212.0,426.0,12867.0,19424.0,938.76,1.85,1.92,12.72,1.984,0.045,2.8450704225352115,0,1,1,1,1,1,0,0,0,0,0,1
12.041,47.34,1178.0,425.0,12874.0,19426.0,938.813,1.47,1.53,10.12,1.579,0.036,2.771764705882353,0,1,1,1,1,1,0,0,1,0,0,1
55.91,39.165000000000006,2784.5,400.0,12871.0,18798.0,937.4915,3.5050000000000003,3.625,24.15,3.725,0.0779999999999999,6.96125,0,0,0,1,1,1,0,0,0,1,1,1
-4.893,61.48,665.0,480.0,12802.0,19590.0,939.193,2.36,2.45,16.23,2.531,0.057,1.3854166666666667,1,1,1,0,0,0,0,1,1,0,0,0
50.01,39.165000000000006,1530.0,400.0,13527.0,20285.0,937.4915,0.91,0.94,6.25,0.974,0.022,3.825,0,0,0,1,1,1,0,0,0,1,1,1
19.954,47.01,1122.0,480.0,12843.0,19449.0,938.887,1.76,1.83,12.13,1.892,0.043,2.3375,0,0,1,1,1,1,0,0,1,0,0,0
3.068,51.93,921.0,480.0,12792.0,19496.0,939.075,2.41,2.5,16.58,2.586,0.058,1.91875,0,1,1,0,0,1,0,1,1,0,0,0
20.476,52.98,1199.0,404.0,12925.0,19428.0,938.689,1.74,1.81,11.96,1.865,0.042,2.967821782178218,0,0,1,0,0,1,0,0,0,0,0,1
12.002,49.9,1136.0,415.0,12881.0,19442.0,938.795,2.0,2.08,13.77,2.147,0.048,2.7373493975903616,0,1,1,0,1,1,0,0,1,0,0,1
46.13,39.165000000000006,2784.5,469.0,12783.0,19256.0,937.4915,0.87,0.9,5.97,0.931,0.021,5.937100213219616,0,0,0,1,1,1,0,0,0,0,0,0
25.77,49.54,245.0,438.0,12760.0,20472.0,937.4915,1.77,1.84,12.17,1.898,0.043,0.5593607305936074,0,0,0,0,1,1,0,1,1,0,0,0
-8.573,48.34,43.0,400.0,13243.0,20178.0,939.678,2.18,2.26,14.99,2.337,0.053,0.1075,1,1,1,0,1,1,1,1,1,1,1,1
12.02,53.43,1163.0,420.0,12878.0,19445.0,938.803,2.1,2.18,14.46,2.254,0.051,2.769047619047619,0,1,1,0,0,0,0,0,1,0,0,1
16.642,48.0,1208.0,400.0,12932.0,19435.0,938.727,1.82,1.9,12.56,1.958,0.044,3.02,0,0,1,0,1,1,0,0,0,1,1,1
19.718,47.14,1040.0,480.0,12832.0,19472.0,938.999,2.21,2.29,15.2,2.37,0.054,2.1666666666666665,0,0,1,1,1,1,0,0,1,0,0,0
-4.962,52.01,345.0,400.0,13090.0,19922.0,939.312,0.46,0.48,3.19,0.497,0.011,0.8625,1,1,1,0,0,1,0,1,1,1,1,1
20.89,54.02,0.0,400.0,13206.0,20140.0,939.603,0.93,0.96,6.39,0.996,0.022,0.0,0,0,1,0,0,0,1,1,1,1,1,1
27.34,42.22,106.0,477.0,12763.0,20658.0,937.533,2.21,2.29,15.19,2.369,0.053,0.2222222222222222,0,0,0,1,1,1,1,1,1,0,0,0
18.698,52.92,1088.0,480.0,12849.0,19463.0,938.898,2.23,2.32,15.37,2.396,0.054,2.2666666666666666,0,0,1,0,0,1,0,0,1,0,0,0
26.942,48.98,4.0,400.0,13077.0,19955.0,939.745,0.42,0.44,2.89,0.451,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1
13.689,51.6,1094.0,443.0,12868.0,19452.0,938.846,1.69,1.76,11.63,1.814,0.041,2.469525959367946,0,0,1,0,0,1,0,0,1,0,0,0
12.745,45.62,140.0,400.0,13160.0,20027.0,939.616,1.16,1.2,7.97,1.242,0.028,0.35,0,1,1,1,1,1,0,1,1,1,1,1
26.92,44.98,32.0,431.0,12841.0,20750.0,937.575,1.97,2.05,13.58,2.118,0.048,0.074245939675174,0,0,0,1,1,1,1,1,1,0,0,1
2.747,50.77,1019.0,480.0,12772.0,19479.0,939.08,2.5,2.59,17.18,2.679,0.06,2.122916666666667,0,1,1,0,0,1,0,0,1,0,0,0
-7.768,54.62,190.0,400.0,13161.0,20082.0,939.651,0.98,1.01,6.72,1.048,0.024,0.475,1,1,1,0,0,0,0,1,1,1,1,1
26.81,44.08,184.0,448.0,12757.0,20530.0,937.4915,1.56,1.62,10.76,1.677,0.038,0.4107142857142857,0,0,0,1,1,1,0,1,1,0,0,0
24.831,50.81,29.0,400.0,12720.0,19731.0,939.844,0.15,0.18,0.94,0.194,0.032,0.0725,0,0,0,0,0,1,1,1,1,1,1,1
-9.223,52.7,29.0,400.0,13260.0,20213.0,939.762,2.29,2.38,15.79,2.463,0.056,0.0725,1,1,1,0,0,1,1,1,1,1,1,1
5.132,56.11,321.0,400.0,13106.0,19892.0,939.671,1.13,1.18,7.79,1.215,0.027,0.8025,0,1,1,0,0,0,0,1,1,1,1,1
12.064,47.88,1111.0,404.0,12886.0,19447.0,938.794,1.53,1.59,10.5,1.638,0.037,2.75,0,1,1,0,1,1,0,0,1,0,0,1
12.09,49.32,39.0,455.0,12541.0,19629.0,939.817,0.0,0.0,0.0,0.001,0.006,0.0857142857142857,0,1,1,0,1,1,1,1,1,0,0,0
-3.709,57.28,787.0,480.0,12654.0,19537.0,939.138,2.26,2.34,15.52,2.42,0.055,1.6395833333333334,0,1,1,0,0,0,0,1,1,0,0,0
3.422,47.73,1243.0,400.0,13002.0,19415.0,938.814,2.25,2.33,15.46,2.411,0.054,3.1075,0,1,1,0,1,1,0,0,0,1,1,1
26.81,45.42,71.0,407.0,12835.0,20723.0,937.569,1.97,2.04,13.53,2.11,0.048,0.1744471744471744,0,0,0,1,1,1,1,1,1,0,0,1
19.105,46.97,1044.0,480.0,12827.0,19467.0,939.006,2.42,2.51,16.63,2.593,0.059,2.175,0,0,1,1,1,1,0,0,1,0,0,0
12.243,53.4,1159.0,427.0,12869.0,19439.0,938.829,1.86,1.93,12.81,1.998,0.045,2.7142857142857144,0,1,1,0,0,0,0,0,1,0,0,1
25.93,47.59,122.0,402.0,12778.0,20619.0,937.4915,1.93,2.0,13.26,2.068,0.047,0.3034825870646766,0,0,0,1,1,1,1,1,1,0,0,1
13.803,53.24,1339.0,424.0,12915.0,19390.0,938.741,1.53,1.59,10.54,1.644,0.037,3.1580188679245285,0,0,1,0,0,1,0,0,0,0,0,1
12.478,53.54,1161.0,405.0,12886.0,19439.0,938.764,1.5,1.56,10.32,1.609,0.036,2.8666666666666667,0,1,1,0,0,0,0,0,1,0,0,1
20.362,48.15,1264.0,432.0,12906.0,19414.0,938.67,1.78,1.85,12.22,1.906,0.043,2.925925925925926,0,0,1,0,1,1,0,0,0,0,0,1
14.06,47.62,1163.0,410.0,12891.0,19445.0,938.778,1.37,1.42,9.41,1.467,0.033,2.8365853658536584,0,0,1,1,1,1,0,0,1,0,0,1
13.73,50.8,13.0,400.0,12661.0,19714.0,939.784,0.09,0.14,0.51,0.147,0.044,0.0325,0,0,1,0,0,1,1,1,1,1,1,1
26.15,47.77,179.0,427.0,12769.0,20540.0,937.4915,1.77,1.84,12.18,1.9,0.043,0.4192037470725995,0,0,0,0,1,1,0,1,1,0,0,1
11.421,52.82,1107.0,400.0,12981.0,19450.0,938.76,1.99,2.07,13.72,2.14,0.048,2.7675,0,1,1,0,0,1,0,0,1,1,1,1
27.23,43.91,50.0,409.0,12826.0,20718.0,937.584,2.47,2.56,16.99,2.649,0.06,0.1222493887530562,0,0,0,1,1,1,1,1,1,0,0,1
26.46,61.765,843.0,400.0,13259.0,20406.0,937.4915,0.87,0.9,5.98,0.932,0.021,2.1075,0,0,0,0,0,0,0,1,1,1,1,1
-3.304,52.6,696.0,480.0,12775.0,19553.0,939.138,2.58,2.69,17.79,2.774,0.063,1.45,0,1,1,0,0,1,0,1,1,0,0,0
25.79,47.92,124.0,415.0,12782.0,20594.0,937.4915,1.96,2.04,13.5,2.105,0.048,0.2987951807228916,0,0,0,0,1,1,0,1,1,0,0,1
-2.815,53.55,1339.0,401.0,12954.0,19393.0,938.717,1.82,1.89,12.54,1.956,0.044,3.3391521197007483,0,1,1,0,0,0,0,0,0,0,0,1
17.354,47.56,1105.0,408.0,12908.0,19459.0,938.725,2.11,2.19,14.54,2.267,0.051,2.708333333333333,0,0,1,1,1,1,0,0,1,0,0,1
-4.335,49.28,99.0,400.0,13231.0,20112.0,939.661,2.35,2.44,16.19,2.525,0.057,0.2475,1,1,1,0,1,1,1,1,1,1,1,1
28.48,43.5,211.0,420.0,12769.0,20523.0,937.4915,1.46,1.52,10.05,1.567,0.035,0.5023809523809524,0,0,0,1,1,1,0,1,1,0,0,1
-4.081,49.8,278.0,400.0,13126.0,19981.0,939.43,0.43,0.45,2.96,0.462,0.01,0.695,0,1,1,0,1,1,0,1,1,1,1,1
-18.321,54.11,1346.0,400.0,12965.0,19388.0,938.734,1.73,1.8,11.92,1.859,0.042,3.365,1,1,1,0,0,0,0,0,0,1,1,1
-9.971,48.35,1337.0,400.0,12964.0,19395.0,938.709,1.95,2.03,13.42,2.092,0.047,3.3425,1,1,1,0,1,1,0,0,0,1,1,1
15.552,48.29,1157.0,400.0,12898.0,19425.0,938.769,1.75,1.82,12.06,1.881,0.042,2.8925,0,0,1,0,1,1,0,0,1,1,1,1
-9.276,50.51,32.0,400.0,13253.0,20218.0,939.706,2.65,2.75,18.22,2.841,0.064,0.08,1,1,1,0,0,1,1,1,1,1,1,1
-1.48,48.19,125.0,400.0,13223.0,20093.0,939.608,1.92,2.0,13.22,2.061,0.047,0.3125,0,1,1,0,1,1,0,1,1,1,1,1
14.875,47.99,1159.0,400.0,12899.0,19438.0,938.773,1.6,1.67,11.03,1.72,0.039,2.8975,0,0,1,0,1,1,0,0,1,1,1,1
27.74,46.63,178.0,424.0,12775.0,20531.0,937.4915,1.94,2.01,13.34,2.08,0.047,0.419811320754717,0,0,0,1,1,1,0,1,1,0,0,1
20.613,49.78,1270.0,422.0,12914.0,19414.0,938.719,1.8,1.87,12.4,1.934,0.044,3.009478672985782,0,0,1,0,1,1,0,0,0,0,0,1
10.147,53.67,1067.0,480.0,12802.0,19477.0,939.113,2.14,2.22,14.73,2.296,0.052,2.222916666666667,0,1,1,0,0,0,0,0,1,0,0,0
-14.041,54.04,1408.0,413.0,12963.0,19387.0,938.715,1.71,1.78,11.77,1.835,0.041,3.4092009685230025,1,1,1,0,0,0,0,0,0,0,0,1
12.726,52.61,1109.0,433.0,12873.0,19459.0,938.833,1.88,1.96,12.97,2.022,0.046,2.561200923787529,0,1,1,0,0,1,0,0,1,0,0,0
17.703,47.16,1084.0,480.0,12856.0,19462.0,938.922,1.86,1.93,12.78,1.992,0.045,2.2583333333333333,0,0,1,1,1,1,0,0,1,0,0,0
3.183,49.11,973.0,480.0,12789.0,19483.0,939.094,2.26,2.35,15.56,2.426,0.055,2.027083333333333,0,1,1,0,1,1,0,1,1,0,0,0
24.068,56.96,0.0,400.0,12697.0,19750.0,939.808,0.09,0.12,0.53,0.13,0.031,0.0,0,0,0,0,0,0,1,1,1,1,1,1
-7.833,49.0,165.0,400.0,13176.0,20098.0,939.651,0.93,0.97,6.41,1.0,0.023,0.4125,1,1,1,0,1,1,0,1,1,1,1,1
26.09,44.68,0.0,400.0,12990.0,20851.0,937.4915,2.04,2.12,14.04,2.189,0.049,0.0,0,0,0,1,1,1,1,1,1,1,1,1
13.5,55.84,0.0,400.0,12813.0,19807.0,939.831,0.37,0.41,2.48,0.426,0.033,0.0,0,1,1,0,0,0,1,1,1,1,1,1
2.84,53.81,898.0,480.0,12794.0,19504.0,939.105,2.39,2.48,16.45,2.565,0.058,1.8708333333333331,0,1,1,0,0,0,0,1,1,0,0,0
15.131,53.57,1097.0,480.0,12815.0,19468.0,939.079,2.11,2.19,14.51,2.263,0.051,2.285416666666667,0,0,1,0,0,0,0,0,1,0,0,0
16.73,51.91,1126.0,480.0,12848.0,19444.0,938.903,2.05,2.12,14.08,2.195,0.05,2.345833333333333,0,0,1,0,0,1,0,0,1,0,0,0
44.23,39.165000000000006,532.0,400.0,13527.0,20668.0,937.4915,0.8,0.83,5.49,0.856,0.019,1.33,0,0,0,1,1,1,0,1,1,1,1,1
-5.196,48.34,1283.0,400.0,12962.0,19408.0,938.738,1.95,2.02,13.39,2.088,0.047,3.2075,1,1,1,0,1,1,0,0,0,1,1,1
12.358,52.42,1117.0,407.0,12879.0,19445.0,938.748,1.52,1.58,10.49,1.636,0.037,2.7444717444717446,0,1,1,0,0,1,0,0,1,0,0,1
-4.327,54.74,783.0,480.0,12642.0,19523.0,939.131,2.75,2.86,18.93,2.953,0.067,1.63125,1,1,1,0,0,0,0,1,1,0,0,0
27.06,51.05,3.0,400.0,13006.0,19926.0,939.749,0.23,0.24,1.58,0.247,0.006,0.0075,0,0,0,0,0,1,1,1,1,1,1,1
14.01,49.15,138.0,400.0,13168.0,20040.0,939.656,0.93,0.96,6.38,0.995,0.022,0.345,0,0,1,0,1,1,0,1,1,1,1,1
29.85,39.165000000000006,25.0,408.0,12864.0,20762.0,937.601,2.37,2.46,16.29,2.541,0.057,0.0612745098039215,0,0,0,1,1,1,1,1,1,0,0,1
20.623,47.44,1199.0,400.0,12924.0,19420.0,938.702,1.87,1.95,12.89,2.01,0.045,2.9975,0,0,1,1,1,1,0,0,0,1,1,1
28.12,44.72,145.0,412.0,12781.0,20572.0,937.4915,1.86,1.93,12.79,1.994,0.045,0.3519417475728155,0,0,0,1,1,1,0,1,1,0,0,1
8.299,46.42,1005.0,400.0,13019.0,19477.0,938.729,2.53,2.63,17.44,2.719,0.061,2.5125,0,1,1,1,1,1,0,0,1,1,1,1
10.928,51.46,182.0,400.0,13151.0,19988.0,939.678,0.85,0.88,5.83,0.91,0.021,0.455,0,1,1,0,0,1,0,1,1,1,1,1
0.332,49.44,883.0,480.0,12788.0,19508.0,939.112,2.24,2.32,15.39,2.4,0.054,1.8395833333333331,0,1,1,0,1,1,0,1,1,0,0,0
20.074,49.82,1182.0,400.0,12935.0,19436.0,938.684,1.58,1.64,10.86,1.694,0.038,2.955,0,0,1,0,1,1,0,0,1,1,1,1
20.723,47.75,1210.0,406.0,12913.0,19423.0,938.701,1.5,1.56,10.35,1.613,0.036,2.980295566502463,0,0,1,0,1,1,0,0,0,0,0,1
12.199,47.06,1105.0,415.0,12874.0,19440.0,938.811,1.84,1.91,12.68,1.978,0.045,2.6626506024096384,0,1,1,1,1,1,0,0,1,0,0,1
14.842,49.65,1155.0,408.0,12895.0,19438.0,938.787,1.24,1.28,8.51,1.327,0.03,2.8308823529411766,0,0,1,0,1,1,0,0,1,0,0,1
20.777,53.93,1186.0,400.0,12921.0,19431.0,938.698,2.11,2.19,14.52,2.265,0.051,2.965,0,0,1,0,0,0,0,0,1,1,1,1
-5.189,56.09,369.0,400.0,13054.0,19889.0,939.279,0.44,0.46,3.05,0.476,0.011,0.9225,1,1,1,0,0,0,0,1,1,1,1,1
12.144,47.62,1172.0,432.0,12875.0,19442.0,938.841,1.56,1.62,10.72,1.672,0.038,2.712962962962963,0,1,1,1,1,1,0,0,1,0,0,1
4.525,48.39,1004.0,480.0,12792.0,19483.0,939.08,2.3,2.38,15.8,2.463,0.056,2.091666666666667,0,1,1,0,1,1,0,0,1,0,0,0
28.56,42.96,159.0,416.0,12776.0,20560.0,937.4915,1.87,1.94,12.85,2.004,0.045,0.3822115384615384,0,0,0,1,1,1,0,1,1,0,0,1
25.13,41.61,0.0,400.0,13439.0,21010.0,937.4915,2.07,2.15,14.23,2.219,0.05,0.0,0,0,0,1,1,1,1,1,1,1,1,1
25.91,47.52,120.0,410.0,12779.0,20597.0,937.4915,1.75,1.82,12.04,1.878,0.042,0.2926829268292683,0,0,0,1,1,1,1,1,1,0,0,1
48.44,39.165000000000006,1149.0,400.0,13527.0,20381.0,937.4915,0.74,0.77,5.11,0.796,0.018,2.8725,0,0,0,1,1,1,0,0,1,1,1,1
27.23,44.05,66.0,443.0,12851.0,20723.0,937.578,2.3,2.39,15.86,2.473,0.056,0.1489841986455982,0,0,0,1,1,1,1,1,1,0,0,0
26.56,45.54,164.0,438.0,12763.0,20554.0,937.4915,1.85,1.93,12.76,1.989,0.045,0.3744292237442922,0,0,0,1,1,1,0,1,1,0,0,0
19.326,49.61,1025.0,480.0,12833.0,19472.0,938.981,1.88,1.95,12.94,2.019,0.046,2.1354166666666665,0,0,1,0,1,1,0,0,1,0,0,0
25.23,44.64,0.0,400.0,13261.0,21010.0,937.4915,1.59,1.65,10.95,1.707,0.039,0.0,0,0,0,1,1,1,1,1,1,1,1,1
6.452,48.48,973.0,480.0,12802.0,19483.0,939.072,2.16,2.25,14.89,2.323,0.052,2.027083333333333,0,1,1,0,1,1,0,1,1,0,0,0
-9.152,52.31,26.0,400.0,13263.0,20226.0,939.694,2.31,2.4,15.87,2.475,0.056,0.065,1,1,1,0,0,1,1,1,1,1,1,1
26.68,45.2,67.0,400.0,12779.0,20669.0,937.526,2.26,2.35,15.56,2.427,0.055,0.1675,0,0,0,1,1,1,1,1,1,1,1,1
23.581,53.81,79.0,400.0,13109.0,19972.0,939.595,1.03,1.07,7.09,1.106,0.025,0.1975,0,0,0,0,0,0,1,1,1,1,1,1
-3.164,48.59,1281.0,400.0,12966.0,19392.0,938.697,1.78,1.85,12.26,1.912,0.043,3.2025,0,1,1,0,1,1,0,0,0,1,1,1
12.285,53.26,1153.0,406.0,12874.0,19437.0,938.776,1.92,1.99,13.2,2.058,0.046,2.8399014778325125,0,1,1,0,0,1,0,0,1,0,0,1
-4.479,51.13,308.0,400.0,13107.0,19955.0,939.386,0.38,0.4,2.63,0.41,0.009,0.77,1,1,1,0,0,1,0,1,1,1,1,1
12.522,47.52,1161.0,400.0,12885.0,19438.0,938.751,2.1,2.18,14.42,2.249,0.051,2.9025,0,1,1,1,1,1,0,0,1,1,1,1
-4.16,54.11,305.0,400.0,13106.0,19945.0,939.41,0.4,0.41,2.74,0.427,0.01,0.7625,0,1,1,0,0,0,0,1,1,1,1,1
2.51,48.19,226.0,400.0,13164.0,19989.0,939.693,1.67,1.73,11.48,1.79,0.04,0.565,0,1,1,0,1,1,0,1,1,1,1,1
13.924,51.54,1128.0,449.0,12862.0,19438.0,938.855,2.23,2.31,15.32,2.389,0.054,2.5122494432071267,0,0,1,0,0,1,0,0,1,0,0,0
26.03,47.44,113.0,400.0,12781.0,20637.0,937.521,2.16,2.24,14.87,2.318,0.052,0.2825,0,0,0,1,1,1,1,1,1,1,1,1
-8.927,48.22,7.0,400.0,13260.0,20209.0,939.711,2.56,2.66,17.65,2.752,0.062,0.0175,1,1,1,0,1,1,1,1,1,1,1,1
-5.155,59.4,617.0,480.0,12849.0,19645.0,939.215,2.81,2.92,19.35,3.017,0.068,1.2854166666666669,1,1,1,0,0,0,0,1,1,0,0,0
20.101,53.94,1235.0,403.0,12921.0,19415.0,938.689,1.53,1.59,10.54,1.644,0.037,3.064516129032258,0,0,1,0,0,0,0,0,0,0,0,1
6.844,53.46,1147.0,400.0,12979.0,19443.0,938.736,2.36,2.45,16.21,2.528,0.057,2.8675,0,1,1,0,0,0,0,0,1,1,1,1
-22.01,47.7,1352.0,400.0,12976.0,19390.0,938.713,1.67,1.74,11.52,1.797,0.041,3.38,1,1,1,0,1,1,0,0,0,1,1,1
-16.074,51.17,1369.0,406.0,12963.0,19386.0,938.701,1.75,1.82,12.04,1.878,0.042,3.37192118226601,1,1,1,0,0,1,0,0,0,0,0,1
-4.502,53.61,331.0,400.0,13100.0,19930.0,939.393,0.27,0.28,1.82,0.285,0.006,0.8275,1,1,1,0,0,0,0,1,1,1,1,1
13.02,47.97,1099.0,401.0,12895.0,19462.0,938.76,1.65,1.71,11.35,1.77,0.04,2.740648379052369,0,1,1,0,1,1,0,0,1,0,0,1
